id,appId,appDisplayName
4f01caa2-a021-497c-af09-709f0b8fd3cf,48ac35b8-9aa8-4d74-927d-1f4a14a0b239,Skype and Teams Tenant Admin API
5051f6cb-4b2b-4411-869e-3df078939f08,00695ed2-3202-4156-8da1-69f60065e255,Microsoft Visio Data Visualizer
509b077a-6c07-44ed-bab6-a3b9c201cfde,00000012-0000-0000-c000-000000000000,Microsoft Rights Management Services
50c3deb2-d469-4e5e-9d3f-32d8c56a506d,94c63fef-13a3-47bc-8074-75af8c65887a,Office Delve
50d4fd9e-a3e4-4c80-9f6d-5f603338ec15,bb8f18b0-9c38-48c9-a847-e1ef3af0602d,Microsoft.Azure.ActiveDirectoryIUX
51620fc8-383d-4a0b-9071-5f067e267fcd,c61d67cf-295a-462c-972f-33af37008751,Call Quality Dashboard
52bc82e3-f245-4278-abc6-17e8fe602abb,e29b5c86-b9ab-4a86-9a20-d10842007599,SharePoint Framework Azure AD Helper
52eb7b7e-63f2-492c-9066-f0b776542b41,4660504c-45b3-4674-a709-71951a6b0763,Microsoft Invitation Acceptance Portal
534bc394-bbc5-487d-ab36-db3010cf7337,7f0d9978-eb2a-4974-88bd-f22a3006fe17,Intune DiagnosticService
53761bf6-afd8-42fb-bcf2-1568a9bf2b5f,21a8a852-89f4-4947-a374-b26b2db3d365,IC3 Long Running Operations Service
5443bc26-99a5-4351-9ca3-ec8ead8781d7,81172f0f-5d81-47c7-96f6-49c58b60d192,Microsoft Defender for Cloud MultiCloud Onboarding
54574d94-ed75-49cc-8f82-86fb43293dd9,2d4d3d8e-2be3-4bef-9f87-7875a61c29de,OneNote
54b9e923-2872-4c71-b9e2-6e747c1e462b,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,Microsoft Teams Services
55e33bba-2e31-487f-93c7-53f496a8efb3,1fd5118e-2576-4263-8130-9503064c837a,Azure Communication Services
56606f2e-b996-4532-8db4-981c3d0d1934,3957683c-3a48-4a6c-8706-a6e2d6883b02,Omnichannel for CS Provisioning App Primary
568fccea-1015-4bda-80ef-05f842441118,789e8929-0390-42a2-8934-0f9dafb8ec89,Exchange Rbac
569e2125-39ab-48c9-b9a0-52d4311f343a,3184af01-7a88-49e0-8b55-8ecdce0aa950,Azure Cost Management XCloud
5718c9a8-9050-4a34-b02d-e0e6b9aa8f97,7e3bc4fd-85a3-4192-b177-5b8bfc87f42c,Microsoft Azure Container Apps - Control Plane
5794376d-5b8c-4a11-bcb4-040224b3a9bc,db55028d-e5ba-420f-816a-d18c861aefdf,Microsoft Office Licensing Service vNext
57f8e94d-9742-4b2a-bdcf-ced9bc20e31b,765fe668-04e7-42ba-aec0-2c96f1d8b652,Exchange Office Graph Client for AAD - Noninteractive
58a4f327-d33d-4b36-9e3f-c76d81b08580,3cf798a6-b0c5-4d5c-9645-b5273d471fc5,teamsupgradeorchestrator-app
58ee14ac-230d-423c-bd07-587264b49ba9,166f1b03-5b19-416f-a94b-1d7aa2d247dc,Office Hive
59161860-06e2-476e-95ca-78277cb84308,d73f4b35-55c9-48c7-8b10-651f6f2acb2e,MCAPI Authorization Prod
5923a662-20e8-4495-a74d-bf1e3ef21ee9,a57aca87-cbc0-4f3c-8b9e-dc095fdc8978,IAM Supportability
595e5be2-789e-43f6-ba5e-12e5385a0eda,f09d1391-098c-47d7-ac7e-6ed2afc5016b,MicrosoftAzureADFulfillment
595ed9f5-fff8-4f74-87ef-02d940b50f5c,5d661950-3475-41cd-a2c3-d671a3162bc1,Microsoft Outlook
5a53ffeb-54ab-469b-970a-40cf16b3851c,e3583ad2-c781-4224-9b91-ad15a8179ba0,Microsoft.ExtensibleRealUserMonitoring
5aaf2310-20c3-4858-8df2-f656593ea2bb,e406a681-f3d4-42a8-90b6-c2b029497af1,Azure Storage
5b16451d-0216-439f-818d-369dde6792ef,dbcbd02a-d7c4-42fb-8c27-b07e5118b848,Azure Graph
5b6347dc-57cb-457b-aa5b-27a41ceeab76,66c23536-2118-49d3-bc66-54730b057680,Skype Core Calling Service
5bf4481b-1d9a-4f0c-925e-070032fb6573,20e940b3-4c77-4b0b-9a53-9e16a1b010a7,MarketplaceAPI ISV
5c1ba54c-d2c6-4eda-88e1-4261237cb293,ffb9369a-2404-47b0-b2c0-c2667cd29905,Reporting API Application
5cef47ac-b737-4276-a6d6-a505b55a28cb,273404b8-7ebc-4360-9f90-b40417f77b53,Microsoft Exact Data Match Service
5d24d492-90f9-4c01-99fc-ba31936dfdfe,00000004-0000-0ff1-ce00-000000000000,Skype for Business Online
5de10729-4524-4c7f-8aea-56f8d2ff0bea,c9475445-9789-4fef-9ec5-cde4a9bcd446,Messaging Bot API Application for GCC
5ebabc01-5049-49ee-b8fc-d9d4a960afe9,f8f7a2aa-e116-4ba6-8aea-ca162cfa310d,Microsoft Graph Connectors Core
5ef79676-7141-4d0c-a0c2-69e9b897db68,e8ab36af-d4be-4833-a38b-4d6cf1cfd525,Microsoft Social Engagement
5f773fc5-052a-4f73-b4d5-e12356c33aeb,1c2909a7-6432-4263-a70d-929a3c1f9ee5,Common Data Service License Management
608e7805-e1dd-4d72-80bf-6d8b5d335c05,33be1cef-03fb-444b-8fd3-08ca1b4d803f,OneDrive Web
62220bbd-897e-47a7-8ea5-c97c672bb09c,01cb2876-7ebd-4aa4-9cc9-d28bd4d359a9,Device Registration Service
62479f08-f95f-4af8-8fdc-110864b0d622,3c31d730-a768-4286-a972-43e9b83601cd,Demeter.WorkerRole
627335e9-80e2-4ff1-8812-75bf399f9c14,9f46910b-0b09-4e9f-a4c1-903b2606bfd7,ConfigMgrSvc_49203635-66dc-4097-a7fd-afd6e20516e6
628d4aab-1f6a-497a-baed-cf18ffe1a391,0cd79364-7a90-4354-9984-6e36c841418d,Access IoT Hub Device Provisioning Service
62db44cf-b5a8-4bb5-a490-804d26b6f6fc,8bbf8725-b3ca-4468-a217-7c8da873186e,DeploymentScheduler
63a621ec-3d46-4755-bdaa-f9786f20f455,2b5e68f0-bdc2-45b0-920a-217d5cbbd505,Power Platform Policy TIRPS CM - PROD
63a86d26-b4b9-475d-8d5d-245a8aec21a5,00000003-0000-0ff1-ce00-000000000000,Office 365 SharePoint Online
6420d49d-68b9-4546-bfff-980e25991b0e,0c708d37-30b2-4f22-8168-5d0cba6f37be,Microsoft Teams Partner Tenant Administration 
642718cf-a763-4d98-9a5b-a6178d2c6bc1,562db366-1b96-45d2-aa4a-f2148cef2240,Diagnostic Services Trusted Storage Access
6429d4de-8ed6-4e2b-91e7-74c863ad7929,1dcb1bc7-c721-498e-b2fa-bcddcea44171,Microsoft Azure Authorization Resource Provider
64743cfd-b7e9-42bc-81c5-f415bb544878,87223343-80b1-4097-be13-2332ffa1d666,Outlook Web App Widgets
64ef5806-8a08-4e65-af22-a0b4d16cc607,a187e399-0c36-4b98-8f04-1edc167a0996,Microsoft Loop App
66266aac-3025-4536-ad6d-1dca73657527,c2b3bb2d-34bb-46d7-bc1f-94480c1345a0,
664270d5-1ff7-4b12-95f3-4c380c5c2daf,de926fbf-e23b-41f9-ae15-c943a9cfa630,Microsoft Azure Authorization Private Link Provider
66cf41a7-77d2-4568-8413-4a228e3b0337,00000002-0000-0000-c000-000000000000,Windows Azure Active Directory
676bdc5d-c684-4c4f-8cd3-5c3652a6631c,46a8616f-92f2-432f-83d8-aa71323e78e2,Edu Analytics
67746fc6-4ccf-4c24-b974-055aa1154c70,4f547b5f-c3f7-4d2c-a14f-0f8f1286d7d5,OneDriveLTI
67d30d2b-b326-48a5-a093-b65127ae80c2,c9054dec-fb25-413d-9c51-2d7c01c73fe4,ConfigMgrSvc_adc4b80d-2cd9-4299-a0c7-0aff86c4dcb2
6839ea78-e86e-4c6e-bb17-d367cbe0368f,09a984f4-014c-43de-ae0c-7ec73dc053d3,BenefitsFD
68651099-2636-4f27-a677-009517953b68,607e1f95-b519-4bac-8a15-6196f40e8977,StreamToSubstrateRepl
68a3a139-4bda-42bf-b736-816658caaf26,9d3e55ba-79e0-4b7c-af50-dc460b81dca1,Microsoft Azure Data Catalog
68b384a2-e584-42e8-8bac-6e7e03edd43e,37f82fa9-674e-4cae-9286-4b21eb9a6389,WPNinjas.eu Automatic Documentation
696c50b1-e0d9-4844-b957-e9ad0db0bb21,c92229fa-e4e7-47fc-81a8-01386459c021,Common Data Service User Management
69b4bad0-a811-407b-8371-dde70e929239,6204c1d1-4712-4c46-a7d9-3ed63d992682,Microsoft Flow Portal
69dcb350-27d6-4d7a-8c89-9150093b3236,5861f7fb-5582-4c1a-83c0-fc5ffdb531a6,Azure RBAC Data Plane
6a4f9737-dca4-4f64-86aa-959405270a29,fbb0ac1a-82dd-478b-a0e5-0b2b98ef38fe,Substrate-FileWatcher
6aecac0a-75f2-4e87-ada4-045f99a87de2,e3cf99e1-a6e5-4284-9f92-261c7713bc54,Customer Experience Platform CDPA Provisioning PROD
6b6ddf62-2ec6-4f0c-9fb1-8f52acc4b76f,cf6c77f8-914f-4078-baef-e39a5181158b,Microsoft Teams Settings Store
6c856970-af01-4f33-a499-1cd16f6864f7,8f348934-64be-4bb2-bc16-c54c96789f43,EDU Assignments
6d1f39a7-08a0-4a79-8e81-9a4ab2bef1de,e6f9f783-1fdb-4755-acaf-abed6c642885,Meru19 MySQL First Party App
6d88a97a-c394-4d29-b87c-94c579f51a6c,0000000a-0000-0000-c000-000000000000,Microsoft Intune
6e324754-1f1d-44d3-b577-b6bfa8795d3b,7df0a125-d3be-4c96-aa54-591f83ff541c,Microsoft Flow Service
6e73dce7-1dff-4dc9-ae97-a83fc6b16af2,6e2cffc9-52e7-4bfa-8155-be5c1dacd81c,Microsoft Defender for Cloud Defender Kubernetes Agent
6eb2e3a1-2755-481b-b5e0-7c480f7cf094,61da5872-b1e7-4466-8b36-3c750eebcbac,Desktop Analytics
6ef271b1-3e37-49fa-9269-091b15c8a268,bbfbdeba-c224-4a34-bca6-93fbfb150b0f,BrowserStack
6f8d8de4-a343-4445-920c-c301890957e0,c6e44401-4d0a-4542-ab22-ecd4c90d28d7,App Protection
700718ed-24c3-4252-9b80-bc8ad9c139c4,8ae6a0b1-a07f-4ec9-927a-afb8d39da81c,Microsoft Device Management EMM API
710adeb4-79fe-4628-b0f3-c4da177f5617,823dfde0-1b9a-415a-a35a-1ad34e16dd44,Microsoft Teams Wiki Images Migration
718c9990-6431-4ec0-843f-a9aa1b8f41a6,7a274595-3618-4e6f-b54e-05bb353e0153,Teams NRT DLP Service
71d9f51d-2336-4b50-b24a-336ee5d9fc77,d9ce8cfa-8bd8-4ff1-b39b-5e5dd5742935,Omnichannel for CS CRM ClientApp Primary
71f5ea40-e15c-4291-b602-a9fe10c93283,c29c570a-d7c8-4062-8580-f941e28cf793,SCCM Device Client App
7281ea4a-8ece-459c-a890-5a6dbdb79890,93bd1aa4-c66b-4587-838c-ffc3174b5f13,Power Platform Global Discovery Service
72beaf07-cfaf-46c6-8877-242748838686,f86e408f-d433-4730-8f67-a30456391eb7,CMServerApp
735d9396-3eb3-4c1d-9846-3bd2f2be39ea,a0be0c72-870e-46f0-9c49-c98333a996f7,AzureDnsFrontendApp
746277fe-72dd-4d1d-b0b0-07d4ee995f19,2fc05c87-0803-4359-bc76-c2162ddccf49,G Suite
74b9189f-2193-45af-96e3-f9c6c9b93b5f,207a6836-d031-4764-a9d8-c1193f455f21,Conference Auto Attendant
75109a07-39e2-41f9-abb9-ffdc4d585930,4cba1704-a0c1-45ee-9d41-fe75b4ef9190,TeamsChatServiceApp
75abecbe-a84a-4e8d-a1a2-8f1708a4f05e,b2cc270f-563e-4d8a-af47-f00963a71dcd,OneProfile Service
75d1b9ff-d3ea-4c2f-b30e-95c05f0ab1fb,4ac7d521-0382-477b-b0f8-7e1d95f85ca2,Azure Analysis Services
760d4573-36bb-4587-aa72-dd729de2b192,9ad3d550-f47a-4959-84a7-17a542635597,Twitter
7638e14c-ebb3-4740-9df6-5a1c184b3c29,925eb0d0-da50-4604-a19f-bd8de9147958,Groupies Web Service
769b5304-1e17-40dc-8761-0b8fa2db12a7,e8bdeda8-b4a3-4eed-b307-5e2456238a77,Office365 Shell SS-Server
7718b08f-b7a6-4332-a801-f7fb629aa2ad,c830ddb0-63e6-4f22-bd71-2ad47198a23e,Microsoft To-Do
77267b8f-8cec-4758-a254-9153c7d2d1e5,905fcf26-4eb7-48a0-9ff0-8dcc7194b5ba,Sway
774eafbc-d868-4965-a541-19ce1b6611dc,328fd23b-de6e-462c-9433-e207470a5727,NFV Resource Provider
7790d401-399f-4276-96cb-c559990fcdfe,0140a36d-95e1-4df5-918c-ca7ccd1fafc9,Microsoft Developer Portal
7824d41e-c43c-443e-873e-b0ab1e4ceb90,91ad134d-5284-4adc-a896-d7fd24e9fa15,Microsoft Alchemy Service
791d86fd-dc8b-4617-a9ee-1ff85443ad4e,26a18ebc-cdf7-4a6a-91cb-beb352805e81,Skype Teams Calling API Service
7a08b2c7-5845-43b9-a4c2-e3e81b2a6e67,00000002-0000-0ff1-ce00-000000000000,Office 365 Exchange Online
7a52df57-23f1-442b-83e6-c5c054078504,0a5f63c0-b750-4f38-a71c-4fc0d58b89e2,Microsoft Mobile Application Management
7a566665-6d9d-437c-86b2-891d71d42e2a,1fe0d6b3-81f0-4cf5-9dfd-fbb297d7848c,Microsoft Insider Risk Management
7b68e191-29a9-4dc6-b6f0-0b66dcda1a1e,cedebc57-38a2-4f0a-8472-dfcbba5b04c6,M365 Compliance Drive
7bf37fc6-c006-4e10-bf42-cb350bc00432,5e3ce6c0-2b1f-4285-8d4b-75ee78787346,Microsoft Teams Web Client
7c2d14fa-0ab1-4e40-9103-af96d9d3acaa,a47591ab-e23e-4ffa-9e1b-809b9067e726,Microsoft Teams User Profile Search Service
7c68a0c9-a917-4c49-98f9-d8265268fdbc,703e2651-d3fc-48f5-942c-74274233dba8,Microsoft Dynamics ERP Microservices CDS
7c7a9a20-ce2b-4656-b72e-9f1ad2000f53,31ba6d5c-2e14-40fb-bbcb-27dc8a1bfaf5,TeamsLinkedInLiveApp
7dc97214-5733-4d69-bee3-6b3ca9f5cec0,4c4f3db9-8e20-48c2-af4a-6628f38d9b78,My Powershell Graph Application - for use with custom scripts
7dd373fe-1916-4880-9f4a-9da670cff6a3,2bb78a2a-f8f1-4bc3-8ecf-c1e15a0726e6,MicrosoftTeamsCortanaSkills
7e1c7308-a142-4560-a879-1d2a504cb0e5,88c57617-94ff-4043-a396-8a85a8d38922,Business Central to Common Data Service
7e310c6c-dc6c-458d-b87a-6803318a99ae,00000008-0000-0000-c000-000000000000,Microsoft.Azure.DataMarket
7f386e6e-92e2-4fa1-b8cc-58e55c5faebd,0af06dc6-e4b5-4f28-818e-e78e62d137a5,Windows 365
7f85f61e-c17b-4b39-b98f-f3ebce4a0d74,a150d169-7d37-47dd-9b20-156207b7b02f,MIP Exchange Solutions
7faf2999-292f-484a-b524-7c30826bdd6e,9e133cac-5238-4d1e-aaa0-d8ff4ca23f4e,Conferencing Virtual Assistant
803d9e79-b17a-431d-90b2-3ae2c840eb74,19947cfd-0303-466c-ac3c-fcc19a7a1570,Azure DNS
8062cf94-83c4-4562-b5dd-62c2c7f31711,c26550d6-bc82-4484-82ca-ac1c75308ca3,
8099a548-f9c8-4a28-bed2-ea1c6e7b2790,707be275-6b9d-4ee7-88f9-c0c2bd646e0f,Dynamic Alerts
80a6a69f-e5d9-46d8-a89e-aeb05c39dd34,74bcdadc-2fdc-4bb3-8459-76d06952a0e9,Microsoft Intune Web Company Portal
80fc1cca-c34a-4f50-a0ec-b9b93773be0a,00edd498-7c0c-4e68-859c-5a55d518c9c0,Teams CMD Services and Data
81728d44-3d93-4179-a2fa-abe6ca6a1e5c,a25dbca8-4e60-48e5-80a2-0664fdb5c9b6,Microsoft.MileIQ
82b378bd-67d7-4775-aa37-d6abf57ca7d7,4c8f074c-e32b-4ba7-b072-0f39d71daf51,IPSubstrate
82e02cfe-1ff8-4fd1-9dba-371559daf408,d6101214-691f-47d0-8ea3-dca752e62d71,Dataverse Resource Provider
83198d7d-d799-4cf8-a101-c61cbddb6784,aaf3f152-fe17-487b-b671-44d3f7bad293,Mimir
83470d08-2871-4174-a54a-7015438e98a5,19686ca6-5324-4571-a231-77e026b0e06f,Microsoft Command Service
8393b949-6b3c-40cf-9b16-8077a054259a,3af5adde-460d-4bc1-ada0-fc648af8fefb,ChatMigrationService1P
8423383f-1bf6-4b19-9671-a1d6b93e9394,9e5d84af-8971-422f-968a-354cd675ae5b,ComplianceAuthServer
843c2c0d-0542-4795-b246-f211ce159a2a,98db8bd6-0cc0-4e67-9de5-f187f1cd1b41,Microsoft Substrate Management
85e23d88-3c51-4ef7-ba97-a88faf211e6e,00000009-0000-0000-c000-000000000000,Power BI Service
86097894-8cb3-4e7c-b6e6-c6f64d8abf08,bc59ab01-8403-45c6-8796-ac3ef710b3e3,Outlook Online Add-in App
86966a89-c313-4eda-b5fd-48cf31fcc2bc,de8bc8b5-d9f9-48b1-a8ad-b748da725064,Graph Explorer
86d1a65b-1b07-45fe-86a7-37bd4752332e,6b11041d-54a2-4c4f-96a2-6053efe46d8b,HoloLens Camera Roll Upload
8727dbdb-5504-4f65-9c13-adc8c3047c84,47ee738b-3f1a-4fc7-ab11-37e4822b007e,Azure AD Application Proxy
87a5f4bf-4866-4944-bbe7-0202f4c55e63,ba4286aa-ed8d-489d-ad9e-1982386eb6f2,HomeRoomSync
889c3767-5d78-4693-91d2-48fe50d7f586,92b61450-2139-4e4a-a0cc-898eced7a779,Afdx Resource Provider
88de659b-c785-4f59-aed9-74b0516ecd6c,60e6cd67-9c8c-4951-9b3c-23c25a2169af,Managed Disks Resource Provider
88e40e64-94db-4f40-8b5d-f931e8119874,f3b07414-6bf4-46e6-b63f-56941f3f4128,Microsoft Power Query
89af9327-53f6-4d20-92ed-4c5684b819c2,05a65629-4c1b-48c1-a78b-804c4abdd4af,Microsoft Cloud App Security
89fa65d6-50ce-4de4-9f36-68a69c31e18a,1b912ec3-a9dd-4c4d-a53e-76aa7adb28d7,AADReporting
8a1b0993-ae64-467f-80d8-6b2dbb2ef292,2793995e-0a7d-40d7-bd35-6968ba142197,My Apps
8a784335-db62-4b8e-8e32-501d69fa4c4f,87749df4-7ccf-48f8-aa87-704bad0e0e16,Microsoft Teams - Device Admin Agent
8b407e14-7f18-411f-9ee6-802bf2760d39,00f82732-f451-4a01-918c-0e9896e784f9,Skype for Business Application Configuration Service
8c0777f8-1af2-44d1-9a63-9d56acb99b71,2cf9eb86-36b5-49dc-86ae-9a63135dfa8c,Azure Traffic Manager and DNS
8d2db7da-b83e-481d-b56d-66dc7bce729c,c4ce8d07-0c1e-418d-8777-dc2d1e452061,Microsoft Defender for Cloud Azure Discovery
8d658099-e8d1-4519-bf7e-e1548a2ffbf4,89273f5c-c6a2-44ce-a419-822dd8d56a5b,ConfigMgrSvc_6f82e7a0-07a9-4693-9aca-0c2119bf126e
8e2a4535-980a-4286-9b9f-4cb2817c0bc3,1e2ca66a-c176-45ea-a877-e87f7231e0ee,Microsoft B2B Admin Worker
8e74c317-dd39-431a-8109-57554c837e43,cab163b7-247d-4cb9-be32-39b6056d4189,MicrosoftGraphSecurityPowerBIConnector
8ea80ff8-ab95-49f4-b7a4-0a10546fe71a,00000014-0000-0000-c000-000000000000,Microsoft.Azure.SyncFabric
8f201a58-abca-4a1e-95c7-e4477cd8217a,d8c767ef-3e9a-48c4-aef9-562696539b39,Request Approvals Read Platform
8f4e9a5f-f3ec-453f-a27c-f3437e1a9ce6,981f26a1-7f43-403b-a875-f8b09b8cd720,Azure Multi-Factor Auth Client
8f950fc0-2eec-4fff-b434-260e1d817f53,3b511579-5e00-46e1-a89e-a6f0870e2f5a,Windows 365 Portal
90c4af8f-7e7e-488c-8ef5-57d32a946b80,b15f3d14-f6d1-4c0d-93da-d4136c97f006,Azure Storage Insights Resource Provider
90e2a59d-7ab1-423d-9124-4e6b2284c399,6da466b6-1d13-4a2c-97bd-51a99e8d4d74,Exchange Office Graph Client for AAD - Interactive
90f4ee49-7894-4244-a711-3ff6803c2134,1996141e-2b07-4491-927a-5a024b335c78,Microsoft Teams UIS
9175a0e8-b0b4-47b9-8949-4874a0e50d48,26a4ae64-5862-427f-a9b0-044e62572a4f,Microsoft Intune Checkin
9224d8ad-80cd-4c94-9172-956b1f097f7c,9c60a40b-b5c5-4d01-8588-776209c80db3,Search Federation Connector - Dataverse
922a610a-aba0-4e70-9be7-ce6dbcf2da6c,f18b59c9-5926-4a65-8605-c23ec8c7e074,console-m365d
92a36ddb-c942-49f5-bd2a-fe5d7000e431,b46c3ac5-9da6-418f-a849-0a07a10b3c6c,Cloud Infrastructure Entitlement Management
92c87c14-d2b9-45f7-93bd-225a9f8e956c,37ccb541-667a-4428-947a-f5dda698fa3c,MARS
93100a72-426d-47e1-973f-e23eb74b1b0c,926f172e-0feb-41fb-a365-5eb1f6cafd79,
94268d27-681f-498d-be65-483020cbe6be,0fa37baf-7afc-4baf-ab2d-d5bb891d53ef,Microsoft Teams ATP Service
946789a4-59d9-4cfa-badb-96fb3bdaf721,de0853a1-ab20-47bd-990b-71ad5077ac7b,Windows Configuration Designer (WCD)
9484b26e-c351-4cbe-a518-44491aa278ec,04436913-cf0d-4d2a-9cc6-2ffe7f1d3d1c,Windows Notification Service
95488432-35f8-4ce9-9617-391713a9feac,f448d7e5-e313-4f90-a3eb-5dbb3277e4b3,Media Recording for Dynamics 365 Sales
95590b87-97bd-48da-bd1b-9ab8d30c09f1,4580fd1d-e5a3-4f56-9ad1-aab0e3bf8f76,Call Recorder
9559baf6-691b-4d0a-98c5-28c4b64eabc7,d52792f4-ba38-424d-8140-ada5b883f293,AAD Terms Of Use
95d9b2a5-a10b-466f-a7e7-3acd0cc65ed4,a3dfc3c6-2c7d-4f42-aeec-b2877f9bce97,Microsoft Azure AD Identity Protection
96267bd7-3fd2-4511-9907-ad5624c2c38c,b5a60e17-278b-4c92-a4e2-b9262e66bb28,Azure MFA StrongAuthenticationService
96fbfe54-61b5-4e08-a872-20b73b93b2c5,dee7ba80-6a55-4f3b-a86c-746a9231ae49,Microsoft AppPlat EMA
97488e6f-aa05-408a-8ada-7c6cd0b6b2ec,96ff4394-9197-43aa-b393-6a41652e21f8,Power Virtual Agents 
976eb12a-a2c7-44a6-bb42-0256c81f2c95,7e468355-e4db-46a9-8289-8d414c89c43c,Federated Profile Service
97ecb237-b907-4620-b467-bce6eb34ee00,660d4be7-2665-497f-9611-a42c2668dbce,Microsoft Fluid Framework Preview
97ef0f88-0525-4605-a713-dfb69d6c3525,cdccd920-384b-4a25-897d-75161a4b74c1,Skype Teams Firehose
9824c759-6a9c-406c-b6a2-3e10001acf90,844cca35-0656-46ce-b636-13f48b0eecbd,Microsoft Stream Mobile Native
988da01b-72a0-46a6-9b41-0394cdb7346e,00000006-0000-0ff1-ce00-000000000000,Microsoft Office 365 Portal
98b4aa4e-f814-4ffc-9c16-a51a922e773c,b55b276d-2b09-4ad2-8de5-f09cf24ffba9,Microsoft Teams - Teams And Channels Service
9996db1f-e55f-48ab-88a7-9b7f62d2baa0,8cae6e77-e04e-42ce-b5cb-50d82bce26b1,Microsoft Policy Insights Provider Data Plane
9a21a6e2-94e5-471c-b502-ce09b315225b,89cbd1b3-8872-44e7-8de9-13f5a15510e2,HomeRoomSync (Microsoft SDS F4C3647C80484E7BB77DBC15F3D36EA3)
9a933ef1-85c2-40f1-9849-1063cbfe1e89,56c1da01-2129-48f7-9355-af6d59d42766,Graph Connector Service
9adef197-13ba-4aa4-95d5-c053cedeeb75,8adc51cc-7477-49a4-be4e-263946b4d561,MIP Exchange Solutions - ODB
9ba63416-7e24-44c4-97c2-207640d5cdf7,2634dd23-5e5a-431c-81ca-11710d9079f4,Microsoft Stream Service
9c25dbe4-37f4-43d0-af6f-167744924392,a6aa9161-5291-40bb-8c5c-923b567bee3b,Storage Resource Provider
9da5d9b0-3293-49a5-baa5-00143308b168,cb250467-fc8f-4c42-8349-9ff9e9a17b02,Deprecated - CAS API Security RP Dev
9db43213-fcb7-4bbb-b86b-91ad2297ab01,60326dcb-406c-4c2b-87c1-d91f7914572c,HP Connect for MEM
9dbf10e0-3d47-4584-bf9e-9e18c4f99c1d,27ab9b5f-ddd5-4828-b723-cb7ad57b8fde,Desktop Analytics
9dc7e67a-36a9-4e20-a2ce-73160709f5a4,0469d4cd-df37-4d93-8a61-f8c75b809164,Policy Administration Service
9de8ffac-0b38-4dc5-9073-7f75a4134506,56823b05-67d8-413a-b6ab-ad19d7710cf2,Microsoft Defender for APIs Resource Provider
9e0214e3-1664-444a-b3cc-894e54486410,ddbf3205-c6bd-46ae-8127-60eb93363864,Microsoft Azure Batch
9e177503-0d15-45fb-8049-496cc81b50a7,65d91a3d-ab74-42e6-8a2f-0add61688c74,Microsoft Approval Management
9e1ebe33-898b-4117-b685-c571008128f2,62fd1447-0ef3-4ab7-a956-7dd05232ecc1,Office Scripts Service
9e6745fa-0f29-400d-a5bb-35a85a3b324f,bf4fa6bf-d24c-4d1c-8cfd-12063dd646b2,AADPremiumService
9e86bac0-09a4-4b5e-86da-2d0c345ccdaa,15689b28-1333-4213-bb64-38407dde8a5e,Microsoft Azure
9ed404a0-7c14-46b1-9ad7-c8cf3d83ea19,f56d8215-2c52-49fc-b632-180d41b68cee,ISE
9f0aa7fe-1e44-4266-b468-d7ceebba4380,6b3368c6-61d2-4a72-854c-42d1c4e71fed,Azure Cost Management Scheduled Actions
9f1ba3cd-a5f5-4b2c-a62b-e5924e016971,0c7668b5-3260-4ad0-9f53-34ed54fa19b2,Microsoft Defender for Cloud Servers Scanner Resource Provider
9f9b8b67-b908-4ea6-8b20-5cb27e8944c9,19b21e10-1304-498b-92d4-4290e94999fa,Deprecated - CAS API Security RP Staging
9fb415f5-5f26-4655-b76a-7749ba9a4778,7557eb47-c689-4224-abcf-aef9bd7573df,Skype for Business
a12ea182-0183-44a1-a988-d20c7fe77035,00000013-0000-0000-c000-000000000000,Azure Classic Portal
a2569b6f-8536-4278-bab3-c150b589c312,30e31aeb-977f-4f4f-a483-b61e8377b302,Microsoft Teams ADL
a28a804f-8933-49ed-930f-db439deed437,184909ca-69f1-4368-a6a7-c558ee6eb0bd,Marketplace Caps API
a28bb02d-3232-4f8c-9049-c4a032aaefd1,27b24f1f-688b-4661-9594-0fdfde972edc,Skype Business Voice Directory
a2c73143-2158-4b38-be62-1116c55a1624,b8066b99-6e67-41be-abfa-75db1a2c8809,Microsoft Intune IW Service
a2ee3d94-1003-4f8c-9a9f-1e2e859444a9,1609d3a1-0db2-4818-b854-fe1614f0718a,Azure Edge Zones storage
a310812d-acf6-45cb-b09b-d1400b0e05c2,00000005-0000-0ff1-ce00-000000000000,Viva Engage
a31a7cce-0ce3-40fa-9cad-ba2d1e9ad155,0000000b-0000-0000-c000-000000000000,Microsoft Seller Dashboard
a36891fe-fa9f-4906-98f7-36c5490a4b7c,b97b6bd4-a49f-4a0c-af18-af507d1da76c,Office Shredding Service
a36a57e3-14fa-4280-96dd-8a1ebb991bd3,0d38933a-0bbd-41ca-9ebd-28c4b5ba7cb7,Office365 Zoom
a439eee1-a20d-4051-b782-53fcf93e8d49,f53895d3-095d-408f-8e93-8f94b391404e,Portfolios
a45dbbf2-3820-462a-95a1-3b2cf6ec4de9,9cdead84-a844-4324-93f2-b2e6bb768d07,Azure Virtual Desktop
a59f7d74-754b-4dea-b040-e8528b123825,9d06afd9-66c9-49a6-b385-ea7509332b0b,O365SBRM Service
a5eb9bf5-e231-4e84-b656-a34327f11771,74e6a066-dc08-4f09-b7db-63671913f210,Microsoft Connected Cache
a6021c0a-c436-496c-8c69-0241bc535a55,4c4f550b-42b2-4a16-93f9-fdb9e01bb6ed,Targeted Messaging Service
